STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LTE,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Late-demographic dividend,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2914.724900119243,2991.631884325081,3059.2913279298564,3237.444988147834,3423.7173356707303,3658.0914568121193,3881.693970959768,4123.110718658711,4237.435743565961,4449.380135523045,4836.941085275038,5163.150563400948,5541.565237945036,6029.172206139385,6656.595242448367,7375.7869806617655,8395.770150346292,9439.009727727871,10389.30984780303,10782.586195692496,11732.069232778382,12812.617194176371,13705.025725320687,14491.823516358503,15041.799839268475,15136.845186934277,15659.99944463089,16562.766558116524,17904.94319604448,19217.816347455537,19505.7188725301,22189.594931676293,24509.735419639015,26461.845974942986,28317.791253974367
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRN,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Brunei Darussalam,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,70200.74064266183,72609.8061360747,70015.77102536263,69387.25637829777,69778.57712540576,70440.02211150945,70007.64128790032,73980.41124439107,68256.86999214908,70584.60953874199,73086.93182575211,74253.88178398501,76838.17576529285,79632.17223362635,80403.75790939867,81534.17153993004,86114.33706276378,83693.32137477292,80476.72475758115,77957.1442764098,79542.677943168,82735.39144805614,87256.0422369454,83237.1470879654,81225.54854497932,62707.8264437741,56679.518522140745,61657.68027254438,65148.82640355215,69353.67995148485,69787.96327957169,78248.797127611,81801.7459224403,85032.60087419949,89879.36149807577
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KNA,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,St. Kitts and Nevis,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,8983.490694328206,9130.827759302176,9652.199762433112,10418.238225227366,11061.602432699907,11746.824322974791,12498.094123396078,13408.87665070356,13318.762688954766,13753.657720026853,15256.430590413207,16235.424658459038,16619.16551264648,16225.674409106317,17275.863987248755,19500.323656284763,20676.18808128276,21301.24002580637,24102.19938436463,23384.73509832166,23691.44779361505,24550.16519145622,23457.893887807608,24624.43623090626,26755.596978077065,26877.466503110063,28214.709934442955,29578.631162572732,30794.89864826343,32482.09441721496,27326.036057423,26896.617706597837,31870.88137845052,33979.63036157338,34846.603534282825
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,France,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,17474.753359115268,18197.5277347283,18800.540816759174,19093.846889650853,19891.74543248052,20701.38123434998,21268.488806907913,22190.166628994102,23262.737806038782,24203.875592006232,26007.443230337598,27346.834962018023,28350.098560542756,28024.08972446952,28921.260803132314,30431.236724020204,32423.522506879897,34066.23932282487,35053.26270691158,34685.00592499583,35907.553103157385,37510.375989871376,37671.02392685652,39583.35204350454,40218.125863777605,40905.17677509936,42880.23513554308,44469.14588568046,46381.059062945715,51130.472314057755,49481.80443096545,52517.335490585516,57042.944901377225,60838.94167164238,62556.918104540004
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLZ,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Belize,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4467.1093953892105,5052.73723386738,5705.790649323433,6074.894786826576,6072.660037402826,6090.879636126434,6087.148830186668,6242.5169843103795,6333.37021359852,6790.43061599009,7543.734471785254,7851.621628566768,8153.663926232848,8849.64628939549,9244.911661564853,9466.142744540099,9909.680144407768,10225.986730897985,9975.08124355363,9727.988685093618,9747.825621945904,9721.88084559988,9303.378574552251,9525.830890305782,9489.912213713847,9538.386911460088,9399.03567052789,9120.65338346029,9497.234804434182,10499.96207319896,9638.89513695889,11716.326781865551,13461.209845161278,13729.892058720961,14346.518804973712
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ERI,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Eritrea,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,1020.5688387609058,1148.7620087525015,1379.2454709098947,1368.7787628565313,1449.054832765746,1573.125454718988,1598.0021947014213,1597.1299224019529,1557.8758023158125,1683.684418661088,1701.6952368487757,1620.850930400385,1620.7640291248163,1674.07005453978,1682.2389419934736,1727.0934417258093,1546.9274753576767,1576.7428459907737,1599.1910610645652,1742.3236301823501,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDX,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,IDA only,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,985.2529739451609,1017.3195953208027,1025.036355753083,1047.9853392390755,1054.056791617169,1102.0856412081753,1149.1200718960624,1205.9641514996865,1240.6760024185112,1286.0655055817576,1347.315181340172,1406.6225982858934,1459.9875302118196,1536.4447101841229,1636.8550348807594,1759.075878647123,1889.8487860232137,2024.8940081795429,2142.479180077111,2200.2783672368073,2320.4960536870303,2429.4954745691666,2519.697552960725,2661.9929906820676,2826.55855979793,2917.5410740658776,3063.834866965928,3198.1536881153957,3414.2634513599974,3604.334161479008,3648.2606862625225,3909.4907910925976,4276.646540274498,4484.0573049152035,4697.561422031043
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SMR,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,San Marino,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,44426.47543714032,47679.14662353235,52063.946302573604,53713.448334471395,57251.79559730296,57583.90694251783,60223.912846742714,61113.90186616528,63738.57387219394,67434.15600644438,71744.05199864919,71723.62421872506,61969.82853681815,58926.14037012982,56239.95927300176,51274.215478596416,50770.367319586236,52909.22240712516,52247.20782764151,53033.056337623486,52463.419639774795,54460.90583328653,57444.119358210875,55206.581232440476,64745.13167807012,75941.48990901622,78745.43132993352,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLR,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Belarus,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5220.474730440405,5329.7978091160785,4917.121156434899,4640.856637585654,4190.323890494708,3845.7068203495005,4039.3404256618714,4596.486159215378,5061.334990751454,5331.417435707223,5795.652235738624,6238.0986237275665,6697.154361936056,7361.721610710256,8482.92020698503,9636.891123857631,10994.598129104086,12320.024026428206,13886.131407256571,14034.191120449892,15339.099903597224,16563.20140782093,18114.750860670767,19014.052973769754,19037.884744018556,18133.531308588295,17832.47788558155,18413.74756336698,20025.9815543598,22301.593241183928,24872.306674452844,27611.180113515707,28429.49488218266,30834.177366811113,33010.330760535726
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,"Venezuela, RB","GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,11627.944250915112,12880.376437167433,13652.207411279069,13702.04726428045,13369.76809909554,13889.870984139752,13824.468709207518,14655.14721387764,14567.656856164227,13623.184267373712,14174.440021478536,14713.666786877979,13375.054842898495,12359.292158480694,14757.10846702992,16511.259291726918,18399.2533134456,20236.29953072611,21401.8429058296,20562.366782465924,20235.710536006278,21241.435072554308,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AND,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Andorra,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,24908.870943784565,24510.246081766738,23816.840471363063,22958.325781468462,23509.459983830682,24934.3827742245,26541.581445673834,29121.603706606897,30072.72727230682,31589.958242947985,33458.11816250736,36895.44024540792,38787.05225349184,41147.88069554738,42717.237773545596,44577.819334308115,46852.65839023837,47501.43092920187,44838.994999217604,42522.99456395007,43853.17123853543,46436.11585961607,45503.044483265774,45609.230722424705,48505.60173616081,50733.23900117045,53110.14262632107,53084.863964090284,55244.65540881773,57475.0692842215,52095.841400462705,59332.20291001272,68470.0759483848,71730.66868216502,74939.47460385783
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SOM,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,"Somalia, Federal Republic of","GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,469.0717958294504,460.57696072795574,476.63865709295993,380.27535690576576,389.4317366805491,413.18528118368596,410.59458601146,424.6008563566568,443.80318691312453,467.06092211704095,491.5273299818337,517.4752061047423,547.3741547777706,580.2849555391286,619.1582984206555,659.1375805041808,700.1740579651865,739.2094693351037,773.7808621928929,815.1314359948743,881.3831130509407,1002.9322657147032,944.4045672803238,1127.7192220033774,1341.3899967872794,1468.5043847460458,1596.8140917802205,1551.527739774731,1548.2725094009838,1454.2671184885548,1392.3178205337053,1486.4724733383355,1555.6101679877622,1601.9646660233948
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHL,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Chile,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4444.466726639595,4885.515225119499,5563.181254850693,6060.806245895254,6475.54252568003,7231.590008851191,7895.198275767486,8510.413800828697,8850.081060669694,8838.86154672993,9375.659910887583,9775.51016241925,10132.91077039244,10708.3644963118,11612.436878077919,12550.434800764531,15510.77007394519,16697.516021741594,16375.964853601148,15951.330487787836,17917.895121709666,20121.683421420927,21366.17712649087,22201.066068433745,22553.61617873721,22468.312574554722,23256.50360422114,24295.22376660203,25305.090346261077,25611.757826945843,25350.863508297174,29089.85045972798,30932.0010873677,33145.403552024974,36181.15661697702
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MKD,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,North Macedonia,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5347.747871110925,5206.856756447643,5033.342987087597,4828.767326596435,4879.658674435825,4911.969756219839,5025.919004466026,5226.942697878773,5448.433477404452,5724.452599832401,6153.896752660275,6051.029777090827,6395.172502342758,6608.2075312732595,7229.41434974388,7972.297709782007,8888.461682321058,9638.647801618896,10924.327671310166,11532.136403364208,11992.181694478842,12420.811455339524,12725.977289363436,13662.756655036223,14485.121516898753,15034.16776027866,16457.56522452584,17161.04907144696,18460.462445122674,20222.595483422716,19962.148246827557,22144.284257143114,24212.281888533133,25354.10350576199,26995.429256349747
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MWI,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Malawi,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,671.5034303082091,731.9404749134919,673.8159772087921,745.6821832611372,691.6261343768473,825.4541257172842,884.4563469865376,915.2792249714242,941.0514964332259,960.7108229894158,974.3101374996774,924.0563682792354,931.2835075313559,979.0389779320378,1032.8021390927622,1070.9359095773646,1124.4382691228984,1230.5638544132873,1311.4499979198422,1387.7899156175795,1457.605683095962,1516.211183191502,1464.0432395779596,1558.1122474520328,1505.551904040244,1403.0845120923454,1409.9580270353256,1380.232636217371,1363.7944559508812,1450.0100806478351,1513.4599080334444,1687.5935817965067,1778.3058214600076,1830.4646128744225,1857.6175695030456
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Algeria,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,7602.187256872648,7582.071944509454,7704.516443445681,7537.938682343489,7462.6475876540535,7746.716838929908,8052.76856708202,8128.798913879393,8502.88835946396,8776.442094834634,9186.815903428986,9543.520353849588,10080.18250039801,10802.750670312653,11431.685671542564,12246.26922436132,12791.341260597299,13320.964120903023,13666.218196053427,13651.447299504112,14201.36599069689,14639.877943626769,14441.32933988057,14370.820661674035,14694.14382738305,13807.351584147766,13437.846023216924,13493.560749483971,13727.126635785886,13892.533344620473,12676.5130564294,14496.865469729873,15836.094437032107,16824.487903462657,17620.742395612582
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GAB,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Gabon,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,11952.024362082744,12760.182401324199,12311.963812722917,12756.914778317938,13163.530426603224,13750.107232494684,14146.657072896303,14837.427132260016,15137.804148016963,13628.862746598395,13326.116952131757,13555.628539522437,13369.123337446837,13564.180414140481,13637.666797119547,14028.35620793896,13637.259018899753,14391.24658681317,13733.701286212228,13383.566227318452,14014.69054911223,14784.348355188335,14619.718144511296,14497.992121690228,14853.671246035548,14306.434076825177,13997.735284191065,14796.628637417056,15432.043053535284,15949.637373962243,14477.130829174439,18523.579803219334,19992.55706434685,20755.665381765997,21510.172530734362
