STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LTE,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Late-demographic dividend,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,13045.023337339035,12626.226174069587,12812.414724329257,13006.306933496264,13489.178937185803,13949.675659498353,14493.784579102325,14601.539452630463,15077.063669044663,15938.324882608646,16549.60495461668,17301.486090832113,18282.410174511162,19433.25531232301,20572.01777385481,22119.119137805385,23990.3169826215,25378.33200187861,25930.728514079008,27674.095126473883,29270.351079317737,30758.29623451492,32258.240630245025,33614.836143272114,34865.25100842656,36241.422608942084,37982.788397379314,39812.26698019959,41615.35622428671,42600.58664366074,44572.28717288734,45982.74066943227,47519.508777119954,49537.37142245741
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HND,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Honduras,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4239.0747604091675,4393.0940800670405,4819.339876107354,6025.203862251002,7254.167309880301,8729.27794064582,10207.014272044717,11092.82029065281,11983.088417803021,13004.93301336872,13047.05563362943,13207.978824623426,13655.892383486347,14266.121944853992,14606.533489594722,15309.47616771897,15919.531670953656,15893.022259567751,14738.291109005073,14677.084878663945,15376.48786896912,15769.259712682015,14959.65514273748,14850.284942367338,14846.17929691555,15268.925653131671,15128.780369451046,14770.92721349117,15266.638008847955,15395.538230301456,15870.112276236434,15878.868286352083,17396.142876413756,17668.224114854165
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMY,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Low & middle income,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,11039.519283595453,11199.343434826653,11437.599417174704,11661.471594695777,11969.47783049482,12436.987567019229,12807.242461666232,12923.319655258994,13152.190395424022,13575.62245370968,13830.776104008684,14251.930703158043,14807.605997822404,15611.500507403436,16400.751478391318,17399.34516575675,18558.050753518783,19349.47027219894,19847.005921195454,21114.576972004143,22071.27581366074,22944.381867014556,23892.628673298754,24801.76387490878,25659.99431212305,26609.51201712509,27696.169200684762,28691.492793551955,29432.51880197862,29432.100363433907,30494.920995225784,31020.409674052928,31936.427655255586,32916.12623178185
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MKD,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,North Macedonia,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,38912.79737917799,37765.5175676662,36207.67720724076,37246.80787712308,40175.64718860398,42616.93482679089,41651.36797548097,42129.76654873592,42602.935183868256,43777.33826003393,40835.6167782491,42289.016897510446,45803.525587516335,48314.00009643618,50782.6251514831,52622.38552502195,54019.664735030805,55490.45913194208,54104.653771669306,58324.452103227544,56890.12198726863,56601.41837327391,56210.31247313683,57634.284081571735,58985.43687497691,59619.29239474124,59508.74508051317,60516.61348243246,60063.85290900207,58273.476283946584,61552.56314570144,60893.301304028515,61940.146561831876,64294.502138261974
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUS,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Australia,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,79848.7174706176,80588.69826352446,83686.89563123064,84328.48226864313,84522.16754489292,86646.7688028924,89302.38626095613,91869.71343972371,94759.65031497345,95965.53268050107,96669.23794595836,98604.2719764182,99431.94663920988,101911.52778600222,101717.77793481539,102100.72314283496,102753.5703972635,103583.33637926099,104839.23006969874,104994.03898498391,105710.90086790259,108545.6788314363,110388.98963340296,112466.03785465239,112709.97672850797,113799.96141279636,113779.72195918586,114027.3841469052,113991.12967663248,115449.2503117956,114234.00567412289,114328.4378176045,115076.6170398205,114689.10124784267
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAC,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,"Macao SAR, China",GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,128138.68063763321,136630.57267390963,134852.31986878192,133284.97067467167,131938.7297002326,127709.45626012808,122855.69158840168,117116.35181904589,113545.41193061619,118830.70380993951,120176.22349162254,129045.41535537582,145397.80239258608,172110.49355229267,171448.28311366754,176257.9873111032,182408.59672630724,176413.82224902624,179626.26598566002,220394.34250928182,256501.99490903542,269955.38974993554,286887.5101760091,265959.8180789146,203395.6842431881,202307.58414290636,225196.47232598832,235446.31226815842,227209.66524323696,104405.12269407464,126285.62947582232,105382.47258095702,192142.28209917303,205832.79401600183
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GBR,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,United Kingdom,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,70964.85042508108,73308.96854410078,76908.09705484801,80175.8410970987,82132.85720054542,83423.24726681928,85915.36439828802,87677.51448239095,89202.871215966,91814.19808546001,93075.1727694413,93943.60168173486,96018.29803282858,97304.8199071008,99037.43460116742,100191.57623873316,102351.14726150646,101388.06591392415,98279.91698106923,100309.39590473671,100638.5694186944,101221.51492161183,101704.68074177347,102469.9714303035,102842.27131869357,103399.44698284319,105575.92615262671,105983.2963482777,106175.23652344776,96219.57917136115,105287.58558307367,108249.15642115861,107342.13707030214,107439.29340941968
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CAF,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Central African Republic,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3775.1455452097584,3440.0971803396533,3354.0465692618827,3416.230511282583,3568.7381845999744,3342.6829345048636,3423.377972692692,3485.227050261399,3508.345575468124,3320.3713412928496,3392.1384271278826,3435.6630802172017,3166.46694377537,3278.791080695509,3230.3867586798706,3316.117921899956,3408.0115018953234,3407.3402714522003,3740.822763172335,3968.257665350908,4090.9594015561343,4291.549342727725,2738.662262274205,2791.5502672368752,2938.7176349964843,3023.325421715423,3110.246685268399,3172.3425476329185,3228.650037361526,3248.7880556229406,3241.954848326479,3232.774475826602,3216.8360844018202,3147.2138055862165
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLB,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Solomon Islands,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5426.301937833329,5917.7863228236665,5943.079668007729,6218.889842667708,6639.431014936319,6517.4884006668,6239.033564761267,6115.016044399781,5881.768113442711,4866.314094875651,4349.573089449274,4114.371195620461,4266.879179872213,4487.098194752122,4714.293632658825,4811.6176679639975,4892.31390780955,5105.685455921498,5149.26615151815,5472.2144382031,5641.443969335712,5535.438430108028,5584.803388314146,5427.09060635165,5300.032332966856,5383.417739038529,5335.949749954742,5273.71757050275,5201.250094269252,4944.502652253483,4780.477595308963,4501.808925679627,4493.18376863991,4491.284597200057
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TMN,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,26209.17914569957,26866.24221706425,26872.700434574897,26756.39711846517,27207.77518074185,27680.04969735019,27557.148252286675,28321.433860946596,28445.450468954798,28519.892539489847,28577.5369806026,28891.01755202188,28581.554305945374,29377.15069303151,29848.28758048918,30504.30087820613,31280.565936207844,31796.122860873144,31807.30328969706,32402.898255294174,32611.824156195606,33063.123794217114,32652.53914290039,33048.26232738088,33314.902620378845,34574.65042960445,35543.262147196045,36049.08121303149,36010.22409580947,35904.141462469146,36063.04186460249,36852.21258311502,37641.89407777765,39182.383398811806
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEX,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Mexico,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,50430.99392651748,50385.58450267657,50052.059950552226,51486.004952074545,48561.0516429106,49437.59492553075,49988.801276146354,51867.8083041721,52170.26274364926,53739.99774457239,52912.80498704676,52314.17134760305,51784.10371494299,52313.98710132468,51482.227508469194,52198.930671126756,52168.993464024425,51928.856647873516,48458.73370199654,49942.8563949753,50469.70748112346,50566.26671611749,50273.1391712408,51083.665955073746,51302.94236001616,51285.05819608944,51419.00826077489,51377.97195354836,49950.11813963827,49432.417113405805,48605.809978262536,48576.79724765407,48623.4226083374,48631.161938222955
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECU,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Ecuador,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,24953.22560216723,24809.147915152753,24680.78731654755,25014.60850669852,24951.120643675527,24790.345241726034,24957.625807956607,24358.131155780233,23238.509642548368,23529.589443799687,23593.097147255743,24103.88386133402,24204.773875947245,24287.253372874166,24862.69459126566,24910.984741903874,25121.269672971866,26445.3608956577,27356.336597910056,28257.56916609638,30217.964107216194,30866.853011994444,32439.313112553355,33040.124513161274,30915.782177516474,29435.04600924404,30027.43086455808,30166.004573336962,29791.517774673808,30044.456519342137,29416.3436965381,30454.819587795588,30735.591666221364,30088.370955984345
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,West Bank and Gaza,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,21354.979426176407,21869.06188952282,21000.459240728567,23116.961603359665,25925.91231508077,27326.353823912163,23910.740699477785,26262.629309029224,24532.89984586924,23573.01324707061,28196.367423908203,28728.153756255942,27075.147267013777,25963.812577986206,28825.875353198044,29110.4844611127,29747.911414647373,29095.662318282535,30282.081421833827,30944.365816376005,30023.555417932796,29955.369267549344,32293.587998692718,32602.321055677658,32800.38161330744,31365.66405046008,29457.487102834035,29095.48116168822,27595.539353434066,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HRV,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Croatia,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,45859.981823342736,41612.21054437872,38232.38687972361,40104.950221978295,43213.503973796775,46566.75560053822,50031.5498578945,52514.9668633008,53921.77145771255,58038.11859835576,62351.58924067744,65749.92615560969,68262.50236741889,69147.36661097386,71365.31307750386,74356.85234883135,75828.3198310939,75781.66723928813,71195.85023448922,72978.73751661732,75882.46258110173,77083.38588975534,79394.35454295552,77210.10839682334,78203.2046952283,81103.06151337866,82849.36878673806,84461.93826159305,86287.42344194632,80503.54275948141,89925.40381992426,94909.70084052789,98062.53476824425,100806.06182066901
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAS,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,South Asia,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,6754.96913761424,6943.160170757313,7091.183994968591,7341.489174837335,7636.148365805087,7924.354554908327,8012.049446211503,8229.722924180112,8643.30302359867,8735.472074604666,8945.902013963527,9102.639260891114,9581.837361465003,10095.863126581853,10651.64903602812,11396.529225633833,12174.324546328942,12532.416956763114,13383.989971682393,14347.016076442935,14989.986824243322,15706.473849502707,16440.49247214042,17345.72730003833,18379.258094750927,19537.14079114911,20454.192583839857,21458.348931076995,21793.74113933399,20938.449289390104,21836.28850201335,22329.940482434256,23343.74954545621,24088.47899793399
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UGA,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Uganda,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3003.452227209157,3006.3907393243044,3147.7121733533722,3242.8772224760764,3530.5125318133437,3767.0396609604586,3860.1438994178548,3949.1904624098274,4138.374899705669,4143.348493684281,4232.465232085357,4464.263910113265,4612.011434869146,4741.385614819349,4860.648512588854,5255.688049730833,5557.674264144138,5887.681864450281,6134.968212205481,6284.952935631197,6080.518578652128,5829.668023600198,5681.216785049722,6362.6145886528375,6645.664811036757,6910.177985048402,7093.27954553307,6806.318487981344,6622.219355764566,6463.767106976461,6354.795524799681,6213.31184165624,6336.576663517667,6500.120731860969
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEL,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Belgium,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,112809.20120888694,112987.13251738374,112868.8609403773,116648.37629291484,118125.75543138824,119578.52713161652,122740.03229016213,124657.32912989885,124974.26075684757,125481.22008096392,129379.71088145634,131088.3508269999,132418.08092443834,133926.45878268144,134402.36228489783,136950.71294407986,138169.63012629736,136794.24019947587,134917.35906171933,136320.84520041582,137715.18593884422,137680.67579756852,138039.88986236893,140133.91615202717,141849.97658033133,142336.2719624932,142253.83458848202,141579.4846041439,142675.5333295337,136668.1840902658,143705.69490510577,145434.11733397914,146671.43399644512,146996.24908136786
